T5951.xz	620.3741353383458
T6022.xz	594.3473759749071
T6085.xz	592.414920779214
T6156.xz	575.0733307781115
T6227.xz	563.9100998248507
T6304.xz	549.6665206433366
T6372.xz	536.2764949635632
T6442.xz	524.0988847593793
T6508.xz	513.731047593104
T6575.xz	503.3047267760027
T6651.xz	496.2993082706767
